date,open,high,low,close,volume
2021-07-23,3273.340087890625,3281.31005859375,3239.320068359375,3280.06005859375,0
2021-07-26,3268.669921875,3286.860107421875,3256.929931640625,3276.919921875,0
2021-07-27,3258.989990234375,3261.659912109375,3152.580078125,3215.969970703125,0
2021-07-28,3230.139892578125,3283.159912109375,3216.97998046875,3272.449951171875,0
2021-07-29,3286.360107421875,3339.8701171875,3280.409912109375,3333.239990234375,0
2021-07-30,3304.510009765625,3361.169921875,3304.510009765625,3356.530029296875,0
2021-08-02,3388.5,3420.31005859375,3370.830078125,3377.489990234375,0
2021-08-03,3382.1201171875,3397.7900390625,3340.39990234375,3396.659912109375,0
2021-08-04,3415.139892578125,3450.3701171875,3405.7099609375,3436.89990234375,0
2021-08-05,3447.2099609375,3451.409912109375,3408.409912109375,3424.4599609375,0
2021-08-06,3404.39990234375,3427.570068359375,3403.469970703125,3412.050048828125,0
2021-08-09,3424.419921875,3428.110107421875,3387.570068359375,3399.760009765625,0
2021-08-10,3406.47998046875,3409.449951171875,3337.639892578125,3358.8701171875,0
2021-08-11,3370.389892578125,3373.389892578125,3310.010009765625,3350.929931640625,0
2021-08-12,3328.550048828125,3328.550048828125,3287.0400390625,3312.9599609375,0
2021-08-13,3308.77001953125,3337.610107421875,3305.81005859375,3335.0400390625,0
2021-08-16,3323.77001953125,3331.739990234375,3298.199951171875,3322.639892578125,0
2021-08-17,3288.02001953125,3288.02001953125,3228.889892578125,3256.820068359375,0
2021-08-18,3245.659912109375,3269.14990234375,3205.97998046875,3208.830078125,0
2021-08-19,3192.22998046875,3252.6298828125,3166.830078125,3235.8701171875,0
2021-08-20,3245.219970703125,3263.469970703125,3218.550048828125,3256.5,0
2021-08-23,3287.679931640625,3346.159912109375,3287.360107421875,3342.010009765625,0
2021-08-24,3347.830078125,3363.419921875,3338.919921875,3345.389892578125,0
2021-08-25,3365.199951171875,3393.89990234375,3363.25,3372.550048828125,0
2021-08-26,3368.360107421875,3385.469970703125,3346.830078125,3370.389892578125,0
2021-08-27,3373.5,3441.780029296875,3373.5,3436.449951171875,0
2021-08-30,3460.800048828125,3477.929931640625,3433.8798828125,3446.43994140625,0
2021-08-31,3446.469970703125,3446.580078125,3391.1201171875,3417.719970703125,0
2021-09-01,3431.0,3433.010009765625,3398.6298828125,3399.949951171875,0
2021-09-02,3413.35009765625,3420.010009765625,3396.949951171875,3411.320068359375,0
2021-09-03,3405.030029296875,3445.39990234375,3401.760009765625,3430.889892578125,0
2021-09-07,3432.199951171875,3432.989990234375,3401.889892578125,3419.72998046875,0
2021-09-08,3409.510009765625,3411.75,3350.260009765625,3377.679931640625,0
2021-09-09,3381.570068359375,3410.06005859375,3379.830078125,3390.840087890625,0
2021-09-10,3425.3701171875,3468.679931640625,3415.159912109375,3416.659912109375,0
2021-09-13,3450.580078125,3458.070068359375,3405.340087890625,3449.679931640625,0
2021-09-14,3464.7099609375,3475.780029296875,3433.510009765625,3449.389892578125,0
2021-09-15,3451.239990234375,3466.52001953125,3421.56005859375,3465.760009765625,0
2021-09-16,3437.280029296875,3484.18994140625,3427.85009765625,3473.60009765625,0
2021-09-17,3457.77001953125,3457.77001953125,3403.139892578125,3421.159912109375,0
2021-09-20,3341.280029296875,3360.030029296875,3289.409912109375,3338.22998046875,0
2021-09-21,3363.35009765625,3368.3798828125,3313.85009765625,3345.030029296875,0
2021-09-22,3374.22998046875,3420.739990234375,3357.6201171875,3412.02001953125,0
2021-09-23,3426.280029296875,3468.739990234375,3418.0,3457.449951171875,0
2021-09-24,3431.139892578125,3461.280029296875,3426.080078125,3453.919921875,0
2021-09-27,3418.1201171875,3458.22998046875,3399.080078125,3445.43994140625,0
2021-09-28,3378.110107421875,3398.10009765625,3313.75,3314.389892578125,0
2021-09-29,3318.330078125,3329.889892578125,3257.2099609375,3263.840087890625,0
2021-09-30,3293.72998046875,3311.409912109375,3257.739990234375,3258.090087890625,0
2021-10-01,3275.280029296875,3277.580078125,3208.550048828125,3261.179931640625,0
