date,open,high,low,close,volume
2022-08-08,958645.7950943017,1002934.5613463081,925944.20605939,962508.1875,548
2022-08-09,1026108.6944640339,1131938.2235543018,1023533.7667489422,1095374.25,633
2022-08-10,1006539.2771255061,1050055.5569500676,949890.8655195682,954010.75,543
2022-08-11,930578.8816916489,965855.3915952891,875475.4282655247,961993.0,586
2022-08-12,937788.7613870873,951435.8795511498,867493.228202388,873415.5625,544
2022-08-15,889122.6282199225,904829.6888400833,857965.9997766528,864660.8125,509
2022-08-16,878307.9914428077,920794.3058925477,867493.2932192375,891440.125,669
2022-08-17,931094.0327516779,993922.2805369127,929549.0758389261,959160.75,780
2022-08-18,950663.4724147891,960963.1850086655,869295.7429231658,891440.125,816
2022-08-19,926716.5802880768,977700.1543078154,914356.9259802614,965340.5,714
2022-08-22,1022503.707394535,1086619.401965484,1017096.3596596356,1074259.75,649
2022-08-23,1072199.9147685526,1078122.2485917218,1006796.7499387705,1051343.0,527
2022-08-24,1057008.0346625766,1087134.6948466257,1037181.0873619631,1049283.25,458
2022-08-25,1047480.7094987539,1047480.7094987539,929806.5,929806.5,710
2022-08-26,938303.7355848434,1096404.3101317957,932123.9085667216,1094086.875,835
2022-08-29,1128590.9597410536,1163867.4738830852,1088164.5895198933,1158460.125,678
2022-08-30,1123441.3323790669,1240600.58203125,1117518.996682363,1203006.625,790
2022-08-31,1182149.4583506547,1268409.5473394305,1182149.4583506547,1238797.875,611
2022-09-01,1326860.4216846758,1420330.309724951,1305488.5189096266,1310638.375,776
2022-09-02,1247295.2648179913,1367544.4160710883,1218198.575114351,1351064.875,692
2022-09-06,1339477.5850601294,1427797.6180619795,1327117.9302960222,1391748.625,512
2022-09-07,1386083.8967084792,1412605.6580610657,1290039.0716161027,1324028.125,460
2022-09-08,1360592.0713699753,1390203.7458982773,1244720.3014766201,1255535.0,561
2022-09-09,1203778.6793130108,1209443.5201568366,1149962.6912966643,1165669.75,666
2022-09-12,1152537.7644037516,1194766.5832961143,1135028.2541313085,1153052.75,508
2022-09-13,1284374.0965374482,1379131.4476853593,1257337.3523240497,1368316.75,856
2022-09-14,1345142.3759765625,1383508.8028564453,1292098.8596191406,1318363.125,672
2022-09-15,1347459.731560812,1414407.8550474949,1300853.5379027752,1382478.75,792
2022-09-16,1427540.1678956326,1465649.1045566269,1358274.6005861221,1361879.5,595
2022-09-19,1414922.7481493945,1418527.6468707942,1320680.3958613728,1339219.875,427
2022-09-20,1380161.6896488327,1426767.8959597354,1360334.7400027579,1400503.625,350
2022-09-21,1389173.8569920964,1435522.5676980421,1251672.6818977906,1433462.625,687
2022-09-22,1463074.105393779,1580233.3306585043,1444534.6235936466,1556286.5,513
2022-09-23,1619629.5722222223,1702027.2611111111,1598772.6572222223,1622204.5,571
2022-09-26,1637396.6952828036,1700739.9233123004,1559633.8706287062,1693530.125,401
2022-09-27,1605982.4675090252,1720051.7689530684,1561178.7238267148,1640486.5,401
2022-09-28,1685032.856489796,1705889.7729591837,1554998.9945510204,1577143.375,446
2022-09-29,1659798.761551647,1796269.9597555522,1650786.5126136534,1727519.375,512
2022-09-30,1794982.2354729252,1821246.5,1657481.0858900042,1821246.5,461
2022-10-03,1747088.5411018976,1791377.2999920268,1559891.2869558285,1614737.25,492
2022-10-04,1477751.072255535,1480583.4928505535,1390203.5265913284,1395610.875,533
2022-10-05,1463073.9100436266,1501182.839766692,1320422.9163505312,1357501.875,635
2022-10-06,1359047.0508655994,1393036.1017777363,1290038.9778015637,1383251.375,561
2022-10-07,1502728.1065495966,1651043.9717607973,1490110.9582937828,1627612.125,706
2022-10-10,1643576.6161802667,1860385.5635128354,1639199.238383766,1795497.375,657
2022-10-11,1884590.2145125016,2017714.021166821,1838498.9932530758,1946388.5,701
2022-10-12,1949220.6989835305,2024923.5900669068,1922183.952168039,2001234.25,473
2022-10-13,2247654.4702675915,2306877.8095002123,1712841.9677190995,1818671.5,969
2022-10-14,1756100.6923797627,2075391.7273579014,1754813.2285290444,2061229.625,580
2022-10-17,1895661.8028239203,1976772.0266611294,1837210.9431063123,1937633.125,435
2022-10-18,1751465.658711458,2009473.3902652483,1705889.4426585431,1912398.625,561
2022-10-19,1947418.0796003588,1969819.953582275,1815324.2709483712,1865277.875,385
2022-10-20,1842876.0804349354,1868110.3763525856,1663403.5880410343,1832318.875,577
2022-10-21,1854978.3807874015,1874805.329055118,1618857.4514173227,1635079.5,604
2022-10-24,1618857.2071560444,1725974.2102062933,1587958.0716607803,1603922.625,479
2022-10-25,1590275.5759547867,1599030.3313923618,1467194.0142147627,1503500.5,459
2022-10-26,1590275.3133732534,1617569.5464071857,1439127.0606287424,1548046.5,577
2022-10-27,1519980.0558628319,1634564.3561946903,1471571.4076327432,1629414.5,454
2022-10-28,1622462.198508332,1635079.3462193157,1430887.5475497223,1437067.375,499
2022-10-31,1471313.749326486,1553196.4536117192,1463846.458684122,1529249.625,390
2022-11-01,1441959.7243755383,1523584.9444875107,1423420.2422049956,1494745.75,369
2022-11-02,1468481.6874016987,1643834.3139351998,1387628.9344919785,1637139.5,666
2022-11-03,1729579.1990600936,1779017.8184168807,1628127.0322550205,1705374.875,532
2022-11-04,1528734.6599788808,1591562.8993312214,1456379.1876099964,1463074.0,702
2022-11-07,1422905.0338767432,1484188.3125706746,1353124.4938513003,1366256.625,342
2022-11-08,1296218.8159186535,1366256.860799439,1230815.641654979,1285146.625,716
2022-11-09,1341280.0612067387,1410545.6278154184,1330722.8558872002,1406168.25,637
2022-11-10,1163094.9858518667,1199916.4565131057,955555.7875794282,972550.3125,1186
2022-11-11,950405.8167601062,985424.8335792269,860025.8542342874,872643.0,1057
2022-11-14,891955.0595950956,906889.642001711,855648.5747790134,903027.25,864
2022-11-15,795652.790625,865690.8356250001,786640.5421875,823977.0,1532
2022-11-16,882685.1808819465,944740.9360139619,879080.2822435721,931351.3125,1202
2022-11-17,991862.2685580205,993407.2253626279,894272.4970669794,905344.6875,1494
2022-11-18,864145.8280669145,931866.4337825279,859768.4505111524,900452.3125,925
2022-11-21,931351.5271236047,955555.8521304112,922339.2784508576,945771.125,774
2022-11-22,925944.1241776316,947316.0269325657,860283.459087171,861055.9375,820
2022-11-23,862600.7443234476,866463.1357159406,806209.829993049,833504.0625,1137
2022-11-25,842773.8989741302,865948.25,839168.9999256616,865948.25,412
2022-11-28,898134.8831312018,949118.4573456451,870840.6464305402,934183.875,843
2022-11-29,926459.0836641117,959675.6544791951,906374.6454968519,940621.1875,796
